congruency,distractor_match,memory_precision,search_correct,search_rt,subject_nr,target_match
1,0,91.568627451,1,1227.80809583,28,1
0,0,67.9738562092,1,883.703141806,28,1
1,0,57.0588235294,1,1084.13503697,28,0
0,1,94.9673202614,1,1241.12868683,28,1
1,1,95.6862745098,1,731.778253166,28,1
0,0,85.3594771242,0,1418.00044131,28,0
1,1,98.6274509804,1,1037.67370665,28,1
1,0,87.1895424837,1,917.397484516,28,1
0,1,72.0261437908,1,1294.70898241,28,0
0,0,62.1568627451,1,2157.86722031,28,1
1,0,93.2026143791,1,747.371214013,28,0
0,1,53.660130719,1,1717.91764229,28,1
1,1,86.339869281,1,1572.74496422,28,1
1,1,79.5424836601,1,1385.94728814,28,0
1,1,66.6666666667,0,1577.47232662,28,0
1,0,89.5424836601,1,1480.96180891,28,0
1,0,93.7254901961,1,929.100128862,28,1
0,0,71.6339869281,1,1144.33925444,28,1
0,1,86.0130718954,1,1798.9037204,28,0
0,1,65.8169934641,0,861.24900048,28,1
0,0,47.3202614379,0,1595.88643101,28,0
0,1,90.3267973856,0,1010.25464247,28,0
1,1,89.4117647059,1,1908.17911273,28,0
0,0,60.6535947712,1,1645.83238375,28,1
1,0,92.8758169935,1,1831.19745258,28,1
1,1,93.7254901961,1,1707.12539479,28,1
1,0,89.1503267974,1,1337.09767538,28,0
0,1,85.0980392157,1,2295.56987492,28,1
1,1,94.3137254902,1,2309.35985156,28,1
1,0,70.6535947712,1,885.088357698,28,1
1,1,94.6405228758,1,1473.45435534,28,0
0,0,91.3725490196,0,1517.28078709,28,0
0,1,77.2549019608,0,1309.33509939,28,1
0,0,89.1503267974,1,1429.24637796,28,0
0,1,47.8431372549,1,987.023524522,28,0
0,0,95.3594771242,1,1012.52339004,28,1
1,0,66.9934640523,1,1702.19639276,28,0
1,1,96.6666666667,1,1069.9396681,28,0
1,1,97.1241830065,1,1576.81488487,28,0
0,0,74.5098039216,1,1879.67095312,28,0
1,0,93.660130719,1,970.61676066,28,1
1,0,90.4575163399,1,983.522903754,28,0
0,1,94.5098039216,1,1469.2950854,28,0
0,1,93.3333333333,1,1311.73545606,28,1
0,1,71.3071895425,1,996.883037853,28,1
1,0,95.2287581699,1,893.77667084,28,1
0,0,91.3725490196,1,1462.65456145,28,0
1,1,84.3137254902,1,979.555915905,28,0
1,1,85.0326797386,1,1569.77651508,28,0
0,1,78.4967320261,1,811.942680013,28,1
1,0,62.0261437908,1,1213.75580657,28,0
1,1,91.3725490196,1,812.653550231,28,1
1,1,69.0196078431,1,747.331369057,28,1
1,0,90.522875817,1,698.777876752,28,1
0,0,93.137254902,1,809.53115468,28,1
0,0,82.8758169935,1,2161.58336606,28,1
0,0,87.0588235294,1,981.791761211,28,0
1,0,77.9738562092,1,1138.39813018,28,0
0,1,94.6405228758,0,1294.24925615,28,0
0,0,75.1633986928,1,1012.83641443,28,1
0,1,92.5490196078,1,1476.60361605,28,0
0,1,50.6535947712,1,873.060916596,28,0
1,1,55.1633986928,1,1152.58806565,28,1
0,0,91.045751634,0,1298.37351083,28,0
0,0,85.0980392157,0,959.215066463,28,1
1,0,69.1503267974,1,877.919284385,28,0
0,1,90.3921568627,1,1259.02782536,28,1
1,1,77.9738562092,1,1291.40517157,28,1
1,0,92.3529411765,1,1297.48303646,28,1
0,0,93.8562091503,1,733.761747093,28,1
0,0,89.0196078431,1,897.510927933,28,0
0,1,92.4836601307,1,1215.46944149,28,0
0,1,97.3202614379,1,1443.79039018,28,0
0,1,93.3333333333,1,931.165425687,28,1
1,1,77.9738562092,0,1158.01271477,28,0
0,1,78.431372549,1,1403.19200348,28,1
1,1,95.1633986928,1,1255.89577043,28,1
1,0,81.045751634,1,1185.63885197,28,0
1,0,80.2614379085,1,1532.04907812,28,0
1,0,96.2091503268,1,971.455315846,28,0
1,0,72.0261437908,1,1270.12132487,28,0
1,0,94.7058823529,1,981.653813147,28,1
1,1,90.9803921569,1,1082.65413281,28,0
0,0,76.7973856209,1,989.80844538,28,0
1,0,98.8888888889,1,1282.23419114,28,1
1,1,52.3529411765,1,1326.56079782,28,1
0,0,60.4575163399,1,867.19495442,28,1
0,1,55.8169934641,1,1176.26683563,28,0
0,0,77.908496732,1,866.039450729,28,1
1,1,91.8300653595,1,1182.13249595,28,1
1,1,70.7189542484,1,835.111917535,28,1
0,1,63.4640522876,1,1673.62393788,28,0
0,0,63.660130719,0,1095.0688548,28,0
1,0,91.8300653595,1,986.187384182,28,1
0,1,88.6928104575,1,1130.76178422,28,1
1,1,93.9869281046,1,1195.19862257,28,0
1,0,86.0130718954,1,1165.18420292,28,1
0,0,68.1699346405,0,1332.1185653,28,1
1,1,51.1764705882,1,983.977800322,28,0
0,0,77.385620915,1,2325.88041503,28,0
0,1,90.7843137255,1,1397.73324467,28,1
0,0,48.954248366,0,1405.76139935,28,0
0,1,50.3267973856,1,933.982946963,28,1
1,0,76.4705882353,1,1077.31792742,28,0
1,1,97.8431372549,1,1583.3198756,28,0
0,0,96.9934640523,1,1390.97922297,28,0
1,1,91.5032679739,1,1378.40602673,28,0
1,1,94.6405228758,1,1023.27126475,28,1
1,1,81.3725490196,1,730.866648897,28,0
0,1,84.4444444444,1,1843.21644172,28,0
0,1,95.4248366013,1,834.001692203,28,1
0,0,65.6209150327,0,1376.61390933,28,1
1,1,87.8431372549,1,807.415749805,28,0
0,1,69.477124183,0,1577.24502927,28,1
1,0,82.8758169935,0,2634.01533608,28,1
1,0,96.7973856209,1,843.279831421,28,1
1,0,95.6209150327,1,968.722917883,28,0
1,0,65.4901960784,1,1459.00542767,28,0
1,0,96.2091503268,1,1162.75969779,28,1
1,0,53.8562091503,1,1231.44304239,28,1
0,1,69.5424836601,0,975.201043455,28,1
0,1,59.8039215686,0,1772.15537963,28,0
1,1,89.1503267974,1,1402.77725372,28,1
0,0,80,1,886.348907177,28,1
1,1,97.1895424837,1,734.604226404,28,1
0,1,82.2875816993,1,1477.96257049,28,0
0,0,98.8235294118,1,1715.29481795,28,1
0,1,77.8431372549,0,1227.49144918,28,0
1,1,57.0588235294,1,1380.618931,28,1
1,0,94.3137254902,1,1461.27417525,28,0
0,0,87.3202614379,1,1434.38064187,28,0
0,0,66.7973856209,1,1178.33273616,28,0
0,0,81.6339869281,1,824.579869666,28,1
0,1,79.8039215686,0,733.355751152,28,1
0,0,90.1307189542,1,959.886393583,28,0
1,0,70.1960784314,1,688.857086712,28,1
0,0,98.8235294118,1,1506.81031779,28,0
0,1,53.5294117647,1,1651.62408941,28,0
0,0,85.8823529412,0,964.150407459,28,1
1,1,67.7777777778,1,538.809136931,28,0
0,1,54.9673202614,1,1272.3058547,28,1
1,0,64.7712418301,1,957.414195249,28,1
0,1,63.660130719,1,1019.03351232,28,0
1,0,85.9477124183,1,1423.20594318,28,0
1,1,80,1,1266.01487968,28,1
0,0,90.3267973856,1,801.352977702,28,0
1,1,74.5098039216,1,1063.20134289,28,1
0,0,86.0130718954,1,1618.44259957,28,1
1,0,56.4052287582,1,1051.43651627,28,0
0,1,89.6732026144,1,1277.23304559,28,0
1,1,93.2679738562,1,1561.26448568,28,0
0,0,75.8169934641,1,1144.84063678,28,0
1,0,85.8823529412,1,882.872133014,28,0
1,0,56.862745098,1,1206.67879926,28,0
1,0,84.8366013072,1,796.839027289,28,1
1,1,98.3006535948,1,1062.65317291,28,1
0,0,60,0,1356.96008351,28,1
0,1,48.6274509804,0,1054.7581366,28,1
1,1,64.0522875817,1,1290.50986751,28,1
1,1,92.1568627451,1,1460.80780816,28,0
0,1,91.3725490196,1,1170.01600741,28,0
0,1,72.8758169935,1,1982.65446485,28,1
1,1,72.4836601307,1,1816.11160934,28,0
0,0,88.6928104575,1,865.647943863,28,1
1,0,48.5620915033,1,900.224007128,28,1
0,1,33.3333333333,1,858.056574401,28,1
1,0,53.7908496732,1,1379.91862573,28,1
1,1,70.1307189542,0,988.927026681,28,1
0,1,50.6535947712,0,774.80537098,28,0
0,1,69.0196078431,0,888.309158212,28,1
1,0,73.0065359477,1,828.456904512,28,0
0,0,68.6274509804,1,725.381930493,28,0
0,1,59.6732026144,1,1289.88321504,28,0
0,1,85.8169934641,1,1026.01422767,28,0
0,0,64.3137254902,1,1746.6132543,28,1
0,1,40.4575163399,0,837.433489865,28,0
0,0,66.2091503268,0,979.411327014,28,0
1,1,62.0261437908,1,1260.53317983,28,0
1,1,82.3529411765,0,1239.54092575,28,0
1,1,79.5424836601,1,1161.47862213,28,0
0,0,69.6732026144,1,1071.01336889,28,1
1,0,80.7843137255,1,1213.17231947,28,0
1,0,96.4705882353,1,806.970210764,28,1
0,1,58.431372549,1,1041.2896363,28,1
1,0,93.5294117647,1,1195.58439418,28,0
1,1,94.8366013072,0,1073.00320178,28,1
1,1,64.3790849673,1,2243.67182126,28,1
0,0,96.7320261438,1,811.017190381,28,0
0,1,98.3660130719,1,1647.61453991,28,1
1,1,76.9934640523,1,980.403224905,28,0
0,0,67.8431372549,0,911.521259246,28,1
0,0,96.6666666667,0,703.944741084,28,1
0,0,39.8039215686,1,859.523895049,28,0
1,1,65.0326797386,1,1190.72934681,28,1
1,0,89.2810457516,1,1511.42508801,28,1
1,0,81.6339869281,1,954.552603036,28,1
1,0,92.7450980392,1,727.946194822,28,0
0,0,93.0065359477,1,644.544365396,28,1
0,1,97.385620915,0,780.841881635,28,0
0,0,59.0196078431,1,768.579596788,28,0
1,0,74.8366013072,1,709.295133693,28,1
1,1,65.8169934641,1,1284.46460304,28,0
1,0,89.8692810458,1,895.151925493,28,0
0,1,59.8039215686,1,1235.77497381,28,1
0,0,92.4836601307,1,701.311351799,28,1
1,0,90.1307189542,0,1243.52753422,28,1
0,1,93.3333333333,1,1047.80941796,28,1
0,0,76.4705882353,1,1459.59163147,28,0
1,0,51.6993464052,1,832.949121312,28,0
0,1,98.4967320261,1,1194.12673291,28,1
0,1,62.614379085,1,933.330033044,28,0
1,1,88.8235294118,1,923.768451308,28,1
1,1,93.0718954248,1,909.473168196,28,1
1,0,88.1699346405,1,993.630240629,28,1
0,1,74.9019607843,0,1071.49392319,28,0
1,0,76.7973856209,1,983.528940869,28,0
0,0,76.862745098,0,1067.26371715,28,0
1,1,58.0392156863,1,846.130254969,28,0
1,1,69.6078431373,1,1190.20743827,28,0
1,1,90.8496732026,1,896.535028394,28,0
1,0,97.3202614379,1,791.283674645,28,1
0,0,66.6013071895,1,865.04121387,28,1
0,0,92.8104575163,1,975.647186205,28,1
0,1,59.0196078431,1,863.433832172,28,1
1,1,92.3529411765,1,921.135363877,28,1
1,1,62.091503268,1,949.744947009,28,1
1,0,72.4836601307,1,879.258316352,28,0
0,1,87.9738562092,1,2071.41061101,28,0
0,0,84.5751633987,1,788.345411083,28,0
0,0,88.3660130719,1,1195.51521803,29,1
0,1,55.8169934641,1,1096.33219167,29,1
1,0,93.2026143791,1,1500.66803231,29,1
1,1,83.9869281046,1,1228.02511777,29,1
0,0,93.7254901961,1,928.387720762,29,1
1,1,98.6928104575,1,738.062507056,29,1
0,0,78.3006535948,1,1868.32880834,29,0
0,1,79.9346405229,1,1394.56198151,29,0
1,0,90.522875817,1,1110.57036617,29,0
0,1,83.3986928105,1,956.08102601,29,1
1,1,85.0326797386,1,1300.32052269,29,0
0,1,67.8431372549,1,1267.94042589,29,0
1,1,87.908496732,1,1390.37991206,29,0
0,0,93.137254902,1,987.614988799,29,0
0,1,89.8039215686,1,1112.872708,29,0
0,0,58.954248366,1,1430.05161327,29,0
0,0,95.6209150327,1,1242.32849561,29,0
1,0,85.1633986928,1,1406.71696983,29,0
1,0,90.522875817,1,1077.96537824,29,0
0,1,71.8300653595,1,1206.15332323,29,0
1,1,84.6405228758,1,1646.53815572,29,1
1,0,94.1176470588,1,837.522949461,29,1
1,1,46.1437908497,1,1242.18541051,29,0
0,1,94.7712418301,1,1494.95941998,29,1
1,0,96.1437908497,1,1492.56168809,29,0
1,0,93.5294117647,1,663.483476086,29,1
0,0,94.6405228758,1,1711.62044173,29,1
1,1,62.3529411765,1,1600.31351937,29,0
0,0,94.3790849673,1,1176.52927479,29,1
1,1,97.3202614379,1,1858.61653013,29,1
1,0,78.3006535948,1,839.126770376,29,1
0,1,83.0065359477,1,2228.06315305,29,1
1,1,91.6339869281,1,1108.06547139,29,1
1,1,86.339869281,1,919.432827584,29,0
1,1,98.4967320261,1,1032.71184895,29,1
1,0,92.6797385621,1,1150.84519823,29,1
0,0,91.1764705882,1,876.709549933,29,1
0,0,97.6470588235,1,1344.82059121,29,0
0,1,97.5816993464,1,1565.56829234,29,0
1,0,97.9738562092,1,1160.56200445,29,0
0,0,93.137254902,1,803.540239212,29,0
0,0,96.5359477124,1,1077.33870174,29,0
0,1,80.3267973856,1,2312.09213956,29,1
1,0,95.4901960784,1,1183.29593198,29,1
0,0,93.0065359477,1,852.749135604,29,1
1,0,91.3725490196,1,838.966780713,29,1
0,1,98.3006535948,1,1219.20666861,29,0
0,0,97.6470588235,1,1000.01901764,29,0
0,1,96.6666666667,1,2330.79281821,29,1
1,0,79.2810457516,1,1883.80795928,29,0
1,1,87.0588235294,1,1179.59534086,29,0
1,0,94.8366013072,1,705.260701647,29,0
1,1,96.0784313725,1,1036.76049306,29,0
0,0,89.2810457516,1,1262.56688624,29,1
0,1,81.3725490196,1,1824.97402432,29,1
1,1,96.7320261438,1,927.812059839,29,0
0,1,86.9934640523,1,1000.2399845,29,0
1,0,78.954248366,1,711.091570236,29,1
1,0,95.8169934641,1,1430.04557592,29,0
1,1,91.1764705882,1,2119.98922938,29,1
0,1,85.1633986928,1,999.031911599,29,0
0,0,93.660130719,1,1083.2860911,29,1
1,1,94.1830065359,1,900.833274469,29,1
0,1,96.2745098039,1,898.006589159,29,1
0,1,92.6797385621,1,2008.36564823,29,0
0,1,89.9346405229,1,1881.15001778,29,0
0,0,93.7908496732,1,1105.26414293,29,0
0,1,85.8169934641,1,698.73040655,29,1
0,1,96.0784313725,1,1020.42796329,29,0
1,0,93.7254901961,1,1337.66482709,29,0
0,0,96.5359477124,1,972.717536135,29,0
1,1,97.6470588235,1,1135.46807844,29,1
1,0,95.5555555556,1,870.041905218,29,0
0,0,95.2287581699,1,1209.87625252,29,0
0,1,94.3137254902,1,1181.82915881,29,1
1,0,90.0653594771,1,815.850085459,29,1
0,0,93.660130719,1,1126.4528118,29,1
0,1,93.5294117647,1,1030.43667519,29,0
1,1,57.3202614379,1,960.666993891,29,1
1,0,94.5098039216,1,1311.89592582,29,1
1,1,85.0980392157,1,1249.62825043,29,0
0,0,93.4640522876,1,1541.19945157,29,1
1,1,91.5032679739,1,827.06415344,29,1
1,1,87.6470588235,1,1756.53135163,29,0
1,1,91.7647058824,1,1169.82751907,29,1
0,0,97.6470588235,1,844.881266539,29,1
0,1,93.3333333333,1,732.679609528,29,1
0,0,94.1830065359,1,870.107410419,29,0
0,1,95.1633986928,1,868.165800006,29,1
1,0,95.1633986928,1,957.408638355,29,1
1,1,88.6928104575,1,2722.58456359,29,0
0,0,96.6666666667,1,788.018826859,29,1
1,0,91.9607843137,1,852.910332737,29,1
1,0,96.7973856209,1,1011.10026401,29,0
1,0,82.0261437908,1,959.76682563,29,0
1,1,91.3725490196,1,1544.60511834,29,0
0,1,91.8300653595,1,1418.82456499,29,1
0,1,92.5490196078,1,1585.22287164,29,0
1,0,93.2026143791,1,1101.81651661,29,0
1,0,89.2810457516,1,722.633767962,29,1
1,0,82.1568627451,1,1813.5166513,29,0
1,1,90,1,575.184878622,29,0
1,1,91.6993464052,1,761.613287474,29,1
1,1,92.8758169935,1,551.053607405,29,1
1,1,70.8496732026,1,1001.40036236,29,0
0,1,86.862745098,1,760.77802068,29,0
0,0,73.5294117647,1,754.866855394,29,1
1,1,90,1,969.262363125,29,0
0,0,85.4901960784,1,1469.3963922,29,0
0,1,86.6666666667,1,1966.65724841,29,1
1,0,96.0130718954,1,739.328236606,29,1
1,0,97.2549019608,1,794.011496315,29,0
1,1,94.5098039216,1,1102.9720646,29,0
0,0,96.9934640523,1,662.633719663,29,1
0,0,93.9869281046,1,802.436310529,29,0
0,0,87.3202614379,1,728.885741419,29,0
1,1,89.3464052288,1,1291.26631517,29,1
0,0,99.1503267974,1,729.976689809,29,1
1,0,94.7058823529,1,845.074159737,29,1
0,1,89.8039215686,1,828.548434909,29,1
0,1,98.6928104575,1,995.162576666,29,1
1,0,91.6993464052,1,1426.96622769,29,0
0,0,82.2875816993,1,1112.00876381,29,1
0,1,88.6928104575,1,797.207063453,29,0
1,1,96.4705882353,1,1285.96069567,29,1
0,0,93.3333333333,1,1513.13183088,29,0
0,1,91.9607843137,1,1409.49384704,29,0
1,0,98.6274509804,1,719.235044137,29,1
0,0,96.1437908497,1,773.529498772,29,1
1,1,93.0718954248,1,1210.67499338,29,1
1,0,95.0326797386,1,915.892226134,29,1
1,0,64.7058823529,1,674.963791018,29,1
1,1,71.568627451,1,1890.98847652,29,0
0,0,95.0326797386,1,831.801960569,29,1
1,1,96.4705882353,1,1541.4871311,29,0
1,1,89.6078431373,1,1136.43797804,29,0
1,1,93.3333333333,1,1028.66803473,29,1
0,1,99.477124183,1,1269.74046054,29,1
1,1,96.6666666667,1,2206.2514301,29,1
1,0,83.5947712418,1,943.126693097,29,0
0,1,94.4444444444,1,1241.63118217,29,0
0,0,95.2287581699,1,821.386331569,29,1
1,1,88.3660130719,1,937.745606774,29,1
0,0,96.7973856209,1,700.667488953,29,1
1,0,91.1111111111,1,974.502175557,29,1
0,0,92.4836601307,1,719.411334632,29,0
0,1,80.3267973856,1,1257.58124607,29,1
1,1,84.7712418301,1,987.909007539,29,0
0,1,85.9477124183,1,677.854170326,29,1
0,0,86.862745098,1,1388.61459214,29,0
0,1,86.2745098039,1,1714.23280126,29,0
0,1,96.2091503268,1,1328.53273781,29,1
1,0,99.0196078431,1,840.653313266,29,1
0,1,97.7777777778,1,1174.72924013,29,0
1,0,97.385620915,1,1135.81099968,29,0
1,0,92.3529411765,1,1237.7935433,29,0
0,0,92.0261437908,1,1269.1059355,29,0
1,0,90,1,1166.57188034,29,0
0,0,94.9673202614,1,835.346486296,29,0
0,1,88.954248366,1,1099.8619259,29,0
0,0,83.660130719,1,1037.63228579,29,0
0,0,98.6274509804,1,734.371877559,29,1
1,1,93.7908496732,1,1289.97100263,29,0
1,1,87.7777777778,1,1654.40662852,29,0
0,0,82.2875816993,1,767.25579087,29,1
1,1,94.8366013072,1,1238.80721366,29,0
0,0,72.0261437908,1,1127.94222502,29,0
0,1,96.2745098039,1,1201.60508876,29,1
0,0,88.0392156863,1,704.848954665,29,1
0,1,88.3006535948,1,745.681033739,29,1
0,1,95.4248366013,1,839.13401519,29,1
1,1,92.0261437908,1,783.070316362,29,1
0,1,98.431372549,1,1316.32552644,29,0
1,0,95.4901960784,1,880.235359888,29,1
1,1,56.6666666667,1,871.120175179,29,1
1,0,88.8235294118,1,692.103815783,29,0
0,1,98.3660130719,1,1030.57915655,29,1
1,0,97.385620915,1,743.2754533,29,0
1,0,97.908496732,1,729.727045558,29,1
0,1,89.6078431373,1,1249.93917374,29,0
0,0,97.5816993464,1,660.643508616,29,0
1,0,92.6797385621,1,848.632873227,29,0
0,0,89.0196078431,1,1613.48580046,29,0
1,1,89.477124183,1,1220.26833587,29,1
0,1,94.0522875817,0,839.474521496,29,0
0,0,86.7320261438,1,855.881008743,29,1
0,1,90.9803921569,1,1010.29941009,29,0
1,0,93.4640522876,1,869.098268066,29,1
1,0,97.3202614379,1,916.074553976,29,0
1,0,84.8366013072,1,906.616448025,29,1
1,1,93.5947712418,1,1272.18075572,29,0
1,1,90.7843137255,1,1011.21950159,29,1
0,1,97.4509803922,1,1156.33073064,29,0
0,0,95.0980392157,1,818.472708481,29,1
1,1,96.2091503268,1,992.412867516,29,0
1,1,95.8169934641,1,649.374802653,29,0
0,0,87.3202614379,1,1019.9959912,29,1
1,0,92.6797385621,1,1611.72531043,29,0
0,1,77.1241830065,1,778.183688661,29,1
0,0,83.660130719,1,816.320394697,29,0
0,1,91.8300653595,1,1224.85279442,29,0
0,1,97.0588235294,1,1325.25536464,29,1
0,0,85.8169934641,1,1321.18075995,29,0
1,1,97.9738562092,1,1316.3046976,29,1
0,1,95.2941176471,1,1365.42756181,29,0
1,0,91.9607843137,1,811.225478565,29,1
0,0,94.6405228758,1,650.761279121,29,1
0,1,92.5490196078,1,681.600645272,29,1
1,0,90.1960784314,1,1018.23036942,29,0
0,0,95.6862745098,1,1158.08397586,29,1
0,1,90.3267973856,1,812.836242429,29,0
0,1,87.0588235294,1,611.099539532,29,1
1,0,94.5098039216,1,606.946751213,29,1
1,0,92.091503268,1,1309.89152701,29,0
1,0,93.5947712418,1,643.26621616,29,1
1,1,95.8169934641,1,784.616178758,29,1
1,1,94.8366013072,1,806.266402713,29,1
1,1,76.862745098,1,1115.86089231,29,0
1,1,95.9477124183,1,811.482669496,29,1
1,0,95.0326797386,1,630.091218258,29,1
1,1,82.1568627451,1,1066.48476144,29,0
0,0,79.2156862745,1,720.482057916,29,0
0,0,83.4640522876,1,772.573485065,29,0
1,0,69.8039215686,1,985.769674049,29,0
1,0,96.862745098,1,909.976834704,29,0
0,1,96.2745098039,1,1053.02268774,29,0
0,1,86.2091503268,1,907.460468969,29,1
1,1,90.2614379085,1,657.445828405,29,1
0,0,86.9934640523,1,748.772154795,29,0
0,0,82.4183006536,1,806.301419319,29,0
1,0,94.8366013072,1,1014.55755009,29,0
0,1,90.6535947712,1,1071.80305937,29,1
0,1,90.522875817,0,847.836849181,29,0
1,1,93.0718954248,1,1155.636134,29,0
1,1,96.4705882353,1,2353.63934224,29,1
0,1,95.0326797386,1,637.668690988,29,0
1,1,92.1568627451,1,1541.59852013,29,1
0,1,93.0065359477,1,1167.78297191,29,0
0,0,93.9869281046,1,1158.30886699,29,1
1,0,56.4052287582,1,720.415948977,29,1
0,0,93.3333333333,1,737.49620402,29,1
0,0,84.0522875817,1,1005.04269309,29,0
1,1,86.6666666667,1,678.534579199,29,0
1,0,83.5294117647,1,1188.64894464,29,0
1,0,90.4575163399,1,2189.49809733,29,0
1,1,94.1830065359,1,1068.06956471,29,0
1,0,93.8562091503,1,832.299437863,29,1
0,0,97.7777777778,1,646.587661961,29,1
1,1,94.3137254902,1,1591.58895093,29,0
0,1,55.0980392157,1,1245.76133044,29,1
0,0,86.1437908497,1,1371.87544714,29,1
0,0,75.6862745098,1,951.463965799,29,0
0,1,94.6405228758,1,1062.86265582,29,1
1,0,97.5163398693,1,668.669254272,29,1
1,0,93.137254902,1,699.38757164,29,1
1,1,90,1,2332.48206757,29,1
1,0,96.6666666667,1,1329.77866001,30,1
1,1,95.5555555556,1,1350.72545401,30,1
0,0,91.6993464052,1,1046.72904249,30,0
1,1,95.4901960784,1,1337.52734074,30,0
1,0,87.7777777778,1,878.46856849,30,0
0,1,92.3529411765,1,1424.55042861,30,1
0,0,87.0588235294,1,945.089413195,30,1
0,1,90,1,788.06860133,30,1
0,1,88.0392156863,1,1460.63386442,30,0
1,1,92.6797385621,1,1078.88621846,30,1
1,0,90.522875817,1,986.355137704,30,1
0,1,86.7973856209,1,679.02531437,30,1
1,0,89.5424836601,1,717.617789303,30,0
1,1,89.8039215686,1,1364.99123708,30,0
0,0,92.3529411765,1,826.983158166,30,1
1,1,94.5098039216,1,668.779366955,30,1
1,0,68.6928104575,1,1053.96124512,30,0
0,0,98.8235294118,1,1064.60805923,30,1
1,1,96.4705882353,1,742.475146568,30,0
0,0,90.4575163399,1,614.970257986,30,1
1,1,81.7647058824,1,1368.21296164,30,0
0,1,94.9019607843,1,977.923655421,30,0
1,1,91.9607843137,1,895.73330532,30,1
0,0,92.1568627451,1,780.990647852,30,0
1,0,96.2091503268,1,703.208623947,30,1
0,1,85.8169934641,1,1126.51117386,30,0
0,1,62.0261437908,1,1012.89625582,30,1
0,0,95.8169934641,1,1388.69308402,30,0
0,0,91.3071895425,1,1400.78036188,30,0
0,1,93.660130719,1,1023.41206379,30,0
1,0,85.8169934641,1,1188.11484589,30,0
1,0,99.477124183,1,1077.30659842,30,1
1,1,72.3529411765,1,1223.85627722,30,0
1,1,96.0784313725,1,879.406137727,30,0
1,1,93.7254901961,1,1029.58233192,30,0
0,0,93.8562091503,1,672.828784644,30,1
1,1,98.8235294118,1,727.360842207,30,1
0,0,93.5947712418,1,924.886697805,30,1
0,0,69.0196078431,1,2304.92009531,30,0
1,0,90.6535947712,1,794.338784275,30,1
1,1,88.6274509804,1,725.477251721,30,0
1,0,97.7777777778,1,1156.2990707,30,0
0,0,92.4183006536,1,1071.15444174,30,0
0,1,89.8039215686,1,1258.42831278,30,0
1,1,98.6928104575,1,1845.43027063,30,1
0,1,96.6666666667,1,1165.50753406,30,0
0,1,94.3137254902,1,1232.71428408,30,0
1,0,97.1895424837,1,810.572979774,30,0
1,0,98.3006535948,1,1045.46033563,30,1
1,0,98.954248366,1,738.848631167,30,1
0,1,97.0588235294,1,793.074303419,30,1
1,0,97.8431372549,1,1093.73971798,30,0
0,0,96.6666666667,1,1144.64163785,30,0
1,0,94.1176470588,1,1196.50165327,30,0
1,1,97.5163398693,1,928.464614157,30,1
1,0,93.9215686275,1,754.928879367,30,1
0,1,98.3660130719,1,1183.98905827,30,1
1,1,51.6993464052,1,1343.03080576,30,1
0,1,94.1176470588,1,765.542489153,30,1
0,0,97.6470588235,1,1108.35988169,30,1
0,1,88.431372549,1,1496.57572909,30,0
0,0,87.3202614379,1,765.996482756,30,1
0,0,94.0522875817,1,1235.71082298,30,0
0,1,96.9934640523,1,938.598572457,30,1
1,1,81.6339869281,1,1087.72852873,30,0
0,1,80.0653594771,1,1018.74715877,30,0
0,1,95.1633986928,1,1480.05325973,30,0
1,1,93.8562091503,1,924.471945669,30,1
1,1,93.0065359477,1,1619.07733044,30,0
0,0,96.0130718954,1,898.605780812,30,0
0,0,98.8888888889,1,817.4725355,30,1
1,0,85.8823529412,1,1076.38412206,30,0
1,1,97.7124183007,0,1063.05379522,30,0
0,0,87.8431372549,1,928.887516444,30,1
1,0,90.1960784314,1,1251.69266565,30,0
1,1,96.862745098,1,1402.17947116,30,1
1,0,87.8431372549,1,720.841023152,30,1
1,1,89.6732026144,1,828.872483942,30,1
1,0,95.6209150327,1,1524.56455554,30,0
1,0,95.1633986928,1,795.727328545,30,1
0,0,93.7908496732,1,845.412461036,30,0
0,0,91.5032679739,1,974.621938638,30,1
0,0,94.8366013072,1,859.00208342,30,1
1,1,90.7189542484,1,1138.98754596,30,0
0,0,96.6666666667,1,1343.07427323,30,0
0,1,97.0588235294,1,724.375773887,30,1
0,1,94.9019607843,1,786.546937929,30,1
1,1,93.7254901961,1,803.145777225,30,1
0,0,80,1,1450.83376046,30,0
1,0,96.6666666667,1,783.60775194,30,0
1,0,74.7712418301,1,648.085529498,30,1
0,1,84.9673202614,1,1081.53169715,30,1
1,0,86.0130718954,1,588.258892267,30,1
0,1,78.6928104575,1,1235.37244078,30,0
0,1,95.8169934641,1,1526.30446187,30,0
0,1,91.6993464052,1,731.094215143,30,1
0,0,98.4967320261,1,854.091768286,30,0
1,1,93.5294117647,1,750.950700038,30,0
1,1,93.9869281046,1,978.242718745,30,1
1,0,93.4640522876,1,996.568484512,30,1
0,0,81.8300653595,1,830.263443071,30,0
1,1,92.0261437908,1,685.727455322,30,0
0,1,89.8039215686,1,636.940348743,30,0
0,1,89.0849673203,1,1732.58539095,30,0
0,0,97.4509803922,1,656.712917263,30,1
0,1,86.4705882353,1,622.656756083,30,0
1,0,90.522875817,1,727.703752269,30,1
0,1,73.8562091503,1,1804.58503355,30,1
1,1,88.1699346405,1,1279.93746721,30,1
1,1,96.339869281,1,1232.89268183,30,0
1,0,95.4901960784,1,890.012804792,30,1
1,0,89.477124183,1,843.07819738,30,0
